contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Underlying_Symbol,Underlying_Price_Snapshot,Expiration,Download_Date,Type
SPY260320P00629000,2026-02-13 15:40:38+00:00,629.0,3.47,3.03,3.05,-0.029999971,-0.85714203,863.0,391.0,0.2386245571899414,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00630000,2026-02-13 17:20:28+00:00,630.0,3.11,3.1,3.13,-0.8200002,-20.865143,3720.0,34058.0,0.2373733489990234,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00631000,2026-02-13 15:31:37+00:00,631.0,3.64,3.19,3.21,-0.3900001,-9.677422,161.0,805.0,0.2360305889892577,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00632000,2026-02-13 17:18:26+00:00,632.0,3.28,3.25,3.28,-0.69000006,-17.380354,100.0,405.0,0.2344436907958984,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00633000,2026-02-13 17:12:04+00:00,633.0,3.32,3.34,3.36,-0.74,-18.2266,441.0,367.0,0.2330398962402343,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00634000,2026-02-13 17:18:31+00:00,634.0,3.48,3.38,3.41,-0.9200001,-20.909092,84.0,353.0,0.230903687133789,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00635000,2026-02-13 17:16:51+00:00,635.0,3.48,3.52,3.54,-0.9499998,-21.444693,1777.0,17557.0,0.2304764453125,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00636000,2026-02-13 16:31:23+00:00,636.0,3.8,3.59,3.62,-0.75000024,-16.48352,234.0,968.0,0.2288895471191406,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00637000,2026-02-13 16:42:03+00:00,637.0,3.86,3.67,3.7,-0.6600001,-14.601771,76.0,539.0,0.227272131652832,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00638000,2026-02-13 16:55:57+00:00,638.0,3.83,3.73,3.75,-1.0300002,-21.19342,10.0,534.0,0.2249833361816406,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00639000,2026-02-13 17:20:16+00:00,639.0,3.89,3.89,3.91,-0.99,-20.286884,270.0,1090.0,0.2248917843627929,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00640000,2026-02-13 17:20:42+00:00,640.0,3.98,3.98,4.0,-1.02,-20.4,3399.0,48476.0,0.2233354034423827,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00641000,2026-02-13 17:19:29+00:00,641.0,4.12,4.03,4.06,-1.06,-20.46332,136.0,467.0,0.221138159790039,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00642000,2026-02-13 17:02:24+00:00,642.0,4.2,4.13,4.16,-1.1500001,-21.495329,53.0,510.0,0.2196733306884765,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00643000,2026-02-13 16:04:56+00:00,643.0,4.74,4.25,4.27,-0.74000025,-13.503654,117.0,818.0,0.2183305706787109,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00644000,2026-02-13 17:19:29+00:00,644.0,4.46,4.39,4.42,-1.1100001,-19.928188,267.0,1185.0,0.2176591906738281,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00645000,2026-02-13 17:19:58+00:00,645.0,4.6,4.54,4.56,-1.1700001,-20.277298,1378.0,55062.0,0.2167131552124023,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00646000,2026-02-13 16:52:36+00:00,646.0,4.75,4.57,4.59,-1.0100002,-17.534725,187.0,547.0,0.2137529797363281,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00647000,2026-02-13 16:56:12+00:00,647.0,4.8,4.75,4.77,-1.1999998,-19.999998,25095.0,547.0,0.2134172897338867,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00648000,2026-02-13 17:15:00+00:00,648.0,4.73,4.88,4.91,-1.3200002,-21.818184,7865.0,7770.0,0.2122881506347656,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00649000,2026-02-13 17:20:18+00:00,649.0,5.04,4.95,4.98,-1.54,-23.404255,20729.0,2428.0,0.2099078033447265,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00650000,2026-02-13 17:20:55+00:00,650.0,5.14,5.07,5.1,-1.2200003,-19.182394,9277.0,88710.0,0.2083209051513671,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00651000,2026-02-13 17:12:13+00:00,651.0,5.28,5.28,5.31,-1.23,-18.894009,3189.0,6217.0,0.208168318786621,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00652000,2026-02-13 17:17:25+00:00,652.0,5.37,5.44,5.45,-1.4900002,-21.720121,326.0,7522.0,0.2067645242309569,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00653000,2026-02-13 17:18:00+00:00,653.0,5.55,5.58,5.6,-1.3899999,-20.028816,168.0,2607.0,0.2054522814941406,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00654000,2026-02-13 17:04:25+00:00,654.0,5.68,5.72,5.74,-1.3000002,-18.624643,936.0,3180.0,0.2039264178466796,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00655000,2026-02-13 17:16:51+00:00,655.0,5.82,5.78,5.81,-1.3499999,-18.82845,842.0,17693.0,0.2012408978271484,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00656000,2026-02-13 16:54:06+00:00,656.0,6.16,6.01,6.03,-1.3400002,-17.866669,225.0,11907.0,0.2008136560058593,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00657000,2026-02-13 17:04:50+00:00,657.0,6.15,6.09,6.12,-1.5899997,-20.542633,124.0,5019.0,0.1983417568969726,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00658000,2026-02-13 16:59:49+00:00,658.0,6.44,6.23,6.26,-1.44,-18.27411,405.0,6748.0,0.1965412377929687,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00659000,2026-02-13 17:14:02+00:00,659.0,6.38,6.5,6.53,-1.6599998,-20.646765,1111.0,14260.0,0.1966022723388671,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00660000,2026-02-13 17:20:16+00:00,660.0,6.69,6.69,6.72,-1.4299998,-17.610836,7208.0,74007.0,0.1953815814208984,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00661000,2026-02-13 16:11:14+00:00,661.0,7.32,6.77,6.8,-1.06,-12.649163,350.0,3045.0,0.1925129577636719,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00662000,2026-02-13 16:38:48+00:00,662.0,7.5,7.04,7.07,-1.2299995,-14.089342,936.0,5917.0,0.1922840782165527,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00663000,2026-02-13 17:18:26+00:00,663.0,7.28,7.23,7.26,-1.4699998,-16.799997,2210.0,2941.0,0.1908345077514648,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00664000,2026-02-13 16:22:26+00:00,664.0,8.42,7.42,7.44,-0.6800003,-7.4725304,398.0,3163.0,0.1891560577392578,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00665000,2026-02-13 17:18:08+00:00,665.0,7.66,7.52,7.56,-1.5299997,-16.64853,1246.0,16116.0,0.1865926068115234,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00666000,2026-02-13 17:17:54+00:00,666.0,7.81,7.83,7.86,-1.8799996,-19.401442,166.0,1932.0,0.1863789859008789,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00667000,2026-02-13 17:07:27+00:00,667.0,7.95,8.04,8.07,-1.9099998,-19.371197,243.0,1384.0,0.1848836395263671,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00668000,2026-02-13 17:05:07+00:00,668.0,8.2,8.25,8.28,-1.8699999,-18.57001,236.0,2334.0,0.1832662240600585,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00669000,2026-02-13 17:04:03+00:00,669.0,8.42,8.48,8.52,-1.9300003,-18.647345,949.0,1991.0,0.1819844985961914,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00670000,2026-02-13 17:21:07+00:00,670.0,8.63,8.62,8.65,-1.8900003,-17.965782,3213.0,46062.0,0.1791769094848632,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00671000,2026-02-13 16:53:46+00:00,671.0,9.21,8.8,8.84,-1.4799995,-13.844711,183.0,2311.0,0.1770712176513671,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00672000,2026-02-13 17:09:17+00:00,672.0,9.15,9.06,9.09,-1.8400002,-16.742495,711.0,2596.0,0.1756369058227539,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00673000,2026-02-13 17:00:02+00:00,673.0,9.64,9.31,9.34,-1.0999994,-10.24208,316.0,979.0,0.174111042175293,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00674000,2026-02-13 17:05:45+00:00,674.0,9.6,9.71,9.75,-2.08,-17.808218,209.0,1744.0,0.1744467321777344,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00675000,2026-02-13 17:20:28+00:00,675.0,9.97,9.96,9.98,-1.8499994,-15.651434,2337.0,70039.0,0.1724631094360352,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00676000,2026-02-13 17:20:49+00:00,676.0,10.25,10.08,10.11,-2.0500002,-16.666668,92.0,1088.0,0.1691672439575195,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00677000,2026-02-13 17:12:26+00:00,677.0,10.46,10.51,10.55,-2.6499996,-20.213575,340.0,2392.0,0.1695029339599609,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00678000,2026-02-13 17:17:59+00:00,678.0,10.77,10.68,10.7,-2.2699995,-17.407972,1941.0,3098.0,0.1662681030273438,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00679000,2026-02-13 17:19:03+00:00,679.0,11.15,11.1,11.13,-1.9400005,-14.820478,270.0,1207.0,0.1662528443908691,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00680000,2026-02-13 17:20:28+00:00,680.0,11.41,11.41,11.44,-2.04,-15.167287,6649.0,41014.0,0.1646964634704589,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00681000,2026-02-13 17:09:36+00:00,681.0,11.66,11.58,11.62,-2.1400003,-15.507248,698.0,1361.0,0.1614768911743164,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00682000,2026-02-13 17:04:11+00:00,682.0,11.97,11.9,11.94,-2.2199993,-15.644816,279.0,2126.0,0.1598136997985839,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00683000,2026-02-13 17:14:28+00:00,683.0,12.08,12.37,12.41,-2.46,-16.918844,510.0,1464.0,0.1597679238891601,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00684000,2026-02-13 17:14:49+00:00,684.0,12.35,12.59,12.62,-2.6399994,-17.611738,439.0,2443.0,0.1565636102294922,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00685000,2026-02-13 17:20:56+00:00,685.0,13.0,12.96,13.0,-2.38,-15.474644,1261.0,33040.0,0.1552208502197266,False,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00686000,2026-02-13 17:19:29+00:00,686.0,13.53,13.47,13.49,-2.4499998,-15.331664,528.0,2686.0,0.155007229309082,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00687000,2026-02-13 17:06:41+00:00,687.0,13.57,13.84,13.88,-2.83,-17.256098,356.0,1432.0,0.1534966242980957,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00688000,2026-02-13 16:57:16+00:00,688.0,13.92,14.18,14.22,-3.08,-18.117647,296.0,3129.0,0.1512536047363281,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00689000,2026-02-13 16:50:47+00:00,689.0,14.96,14.63,14.67,-2.0700006,-12.155024,56.0,2077.0,0.1501549829101562,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00690000,2026-02-13 17:19:42+00:00,690.0,15.2,15.02,15.05,-2.21,-12.693854,898.0,26884.0,0.148095066986084,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00691000,2026-02-13 17:02:34+00:00,691.0,15.59,15.36,15.59,-2.2000008,-12.366502,34.0,1864.0,0.147744118347168,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00692000,2026-02-13 17:04:03+00:00,692.0,15.8,15.83,16.05,-2.749999,-14.824794,293.0,3200.0,0.1463098065185546,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00693000,2026-02-13 16:56:28+00:00,693.0,16.27,16.29,16.47,-2.7999992,-14.682745,21.0,3341.0,0.1442346319580078,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00694000,2026-02-13 16:56:38+00:00,694.0,16.73,16.58,16.8,-2.8199997,-14.424551,39.0,3407.0,0.140908249206543,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00695000,2026-02-13 17:15:27+00:00,695.0,17.0,17.26,17.4,-3.1900005,-15.799904,79.0,11996.0,0.14063359375,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00696000,2026-02-13 16:39:39+00:00,696.0,18.54,17.55,17.83,-2.709999,-12.752937,18.0,3563.0,0.1381159187316894,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00697000,2026-02-13 15:48:15+00:00,697.0,21.43,18.24,18.5,0.5,2.3889153,716.0,3197.0,0.1383753155517578,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00698000,2026-02-13 16:41:07+00:00,698.0,19.46,18.78,19.05,-1.9900017,-9.277397,5.0,4051.0,0.1369715209960937,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00699000,2026-02-13 16:42:13+00:00,699.0,20.2,19.32,19.57,-0.5999985,-2.8846083,6.0,2460.0,0.1350031568908691,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00700000,2026-02-13 17:17:23+00:00,700.0,19.75,19.94,20.2,-3.25,-14.130435,90.0,4644.0,0.134224966430664,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00701000,2026-02-13 15:36:44+00:00,701.0,21.45,20.27,20.52,0.6700001,3.2242544,15.0,276.0,0.1291590991210937,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00702000,2026-02-13 16:53:18+00:00,702.0,21.59,21.11,21.41,-2.539999,-10.526313,52.0,481.0,0.1314784118652343,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00703000,2026-02-12 17:46:24+00:00,703.0,26.04,21.69,21.97,4.050001,18.417469,33.0,524.0,0.1291285818481445,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00704000,2026-02-13 16:53:01+00:00,704.0,22.88,21.98,22.39,-1.2200012,-5.062246,27.0,69.0,0.1245204736328125,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00705000,2026-02-13 16:35:33+00:00,705.0,24.21,23.02,23.27,-2.1600018,-8.191133,58.0,3068.0,0.1262599581909179,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00706000,2026-02-12 17:46:24+00:00,706.0,23.92,23.71,24.08,0.0,0.0,6.0,11.0,0.1268397863769531,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00707000,2026-02-12 17:46:25+00:00,707.0,24.62,24.32,24.67,0.0,0.0,8.0,39.0,0.1239101281738281,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00708000,2026-02-13 16:31:21+00:00,708.0,26.82,25.04,25.39,0.7399998,2.8374224,6.0,120.0,0.1226894372558593,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00709000,2026-02-12 17:46:25+00:00,709.0,26.05,25.44,26.91,0.0,0.0,4.0,141.0,0.1341944491577148,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00710000,2026-02-13 16:51:51+00:00,710.0,27.1,26.23,26.58,-3.2299995,-10.64952,48.0,3589.0,0.114968567199707,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00711000,2026-02-13 14:40:10+00:00,711.0,33.0,27.26,27.67,5.450001,19.782217,4.0,417.0,0.119576675415039,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00712000,2026-02-12 20:54:51+00:00,712.0,31.31,28.03,28.43,0.0,0.0,20.0,45.0,0.1179897772216796,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00713000,2026-02-13 15:43:51+00:00,713.0,31.76,27.37,29.03,-1.1999989,-3.6407733,4.0,23.0,0.1128018408203125,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00714000,2026-02-12 16:15:47+00:00,714.0,29.27,29.58,30.07,0.0,0.0,47.0,48.0,0.1164028790283203,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00715000,2026-02-13 16:27:10+00:00,715.0,32.71,29.22,30.97,-1.7700005,-5.133412,3.0,1565.0,0.1169521899414062,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00716000,2026-02-12 17:12:23+00:00,716.0,32.64,30.98,31.6,0.0,0.0,5.0,9.0,0.1110318389892578,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00717000,2026-02-12 16:28:20+00:00,717.0,33.34,30.91,32.66,0.13999939,0.4216849,3.0,5.0,0.1150601190185546,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00718000,2026-02-13 16:43:42+00:00,718.0,34.0,33.0,33.59,4.0,13.333333,1.0,5.0,0.1158535681152343,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00719000,2026-02-12 17:46:38+00:00,719.0,34.46,33.66,35.26,0.0,0.0,6.0,10.0,0.1340113455200195,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00720000,2026-02-13 15:37:33+00:00,720.0,36.0,33.53,36.77,-0.65999985,-1.800327,10.0,3379.0,0.1472863592529297,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00721000,2026-02-12 16:28:05+00:00,721.0,36.51,34.22,37.42,0.0,0.0,2.0,0.0,0.1428308374023437,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00722000,2026-02-10 18:34:26+00:00,722.0,29.5,34.87,38.38,0.0,0.0,2.0,0.0,0.1446618737792968,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00723000,2026-02-09 14:38:50+00:00,723.0,32.49,36.22,39.31,0.0,0.0,3.0,0.0,0.1457604956054687,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00724000,2026-02-10 20:27:28+00:00,724.0,31.25,37.48,40.29,0.0,0.0,,9.0,0.1479272219848633,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00725000,2026-02-12 16:10:05+00:00,725.0,45.0,38.03,41.54,7.0,18.421053,2.0,21.0,0.1560753338623047,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00730000,2026-02-13 14:57:20+00:00,730.0,49.16,43.3,46.15,1.329998,2.7806773,12.0,18.0,0.1599815447998047,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00735000,2026-02-03 14:59:51+00:00,735.0,41.03,48.3,51.56,0.0,0.0,1.0,0.0,0.1823201885986328,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00740000,2026-01-16 20:59:35+00:00,740.0,48.3,53.39,56.41,0.0,0.0,6.0,0.0,0.1910481286621093,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00745000,2026-01-29 15:40:47+00:00,745.0,56.13,57.74,61.25,0.0,0.0,1.0,0.0,0.1987995159912109,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00750000,2026-02-12 21:14:29+00:00,750.0,67.88,63.3,66.56,0.0,0.0,2502.0,73.0,0.2188188470458984,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00755000,2026-02-03 18:13:03+00:00,755.0,67.64,68.05,71.17,0.0,0.0,2.0,0.0,0.2194902270507812,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00760000,2026-02-06 21:09:02+00:00,760.0,69.51,73.3,76.45,0.0,0.0,2.0,0.0,0.2388381781005859,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00765000,2026-02-11 18:01:58+00:00,765.0,72.5,78.3,81.58,0.0,0.0,4.0,0.0,0.2537306072998047,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00770000,2026-01-07 16:28:39+00:00,770.0,78.02,82.07,85.26,0.0,0.0,4.0,0.0,0.2177812597656249,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00775000,2026-01-13 20:51:59+00:00,775.0,80.8,87.73,91.25,0.0,0.0,2.0,0.0,0.2654492401123046,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00780000,2026-01-13 20:51:59+00:00,780.0,85.82,93.3,96.43,0.0,0.0,,0.0,0.281684429321289,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00795000,2026-01-07 20:24:06+00:00,795.0,104.32,106.97,110.27,0.0,0.0,110.0,0.0,0.2650219982910156,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00800000,2026-02-12 21:14:29+00:00,800.0,117.89,113.3,116.56,0.0,0.0,380.0,14.0,0.3270330969238281,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00805000,2026-02-11 20:49:59+00:00,805.0,110.73,117.73,121.25,0.0,0.0,6.0,0.0,0.326056544189453,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00810000,2025-10-28 17:32:26+00:00,810.0,123.09,126.68,130.2,0.0,0.0,,0.0,0.4435480450439453,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00830000,2024-12-20 19:28:47+00:00,830.0,235.15,229.87,233.77,0.0,0.0,10.0,0.0,1.5864278491210937,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00840000,2025-02-03 19:15:25+00:00,840.0,240.24,265.9,268.71,0.0,0.0,40.0,0.0,1.9150089698791508,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00845000,2025-09-17 13:50:41+00:00,845.0,185.89,178.52,181.79,0.0,0.0,10.0,0.0,0.7877523666381835,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00850000,2026-01-06 15:29:08+00:00,850.0,159.4,162.13,165.26,0.0,0.0,2.0,0.0,0.3577945080566406,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00895000,2026-01-21 19:27:41+00:00,895.0,212.62,208.3,211.53,0.0,0.0,,0.0,0.4968312036132813,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
SPY260320P00900000,2026-02-09 20:09:28+00:00,900.0,204.51,212.74,216.25,0.0,0.0,,0.0,0.4920094744873047,True,REGULAR,USD,SPY,685.6500244140625,2026-03-20,2026-02-13 12:51:18,Put
