contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
TSLA260320P00500000,2026-02-13 16:57:24+00:00,500.0,82.6,77.85,78.95,1.0999985,1.3496914,92.0,6045,0.2890696093749999,True,REGULAR,USD,put,2026-03-20
TSLA260320P00505000,2026-02-09 15:24:07+00:00,505.0,92.18,82.65,84.2,0.0,0.0,1.0,19,0.3259344750976562,True,REGULAR,USD,put,2026-03-20
TSLA260320P00510000,2026-02-13 16:42:19+00:00,510.0,92.4,87.15,89.0,13.75,17.482517,1.0,102,0.3215399877929687,True,REGULAR,USD,put,2026-03-20
TSLA260320P00515000,2026-02-10 20:52:08+00:00,515.0,90.2,91.95,93.55,0.0,0.0,15.0,26,0.25879647460937505,True,REGULAR,USD,put,2026-03-20
TSLA260320P00520000,2026-02-13 17:55:17+00:00,520.0,100.65,96.45,98.3,-3.6500015,-3.499522,48.0,639,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00525000,2026-02-13 17:54:46+00:00,525.0,105.55,101.25,103.05,1.2000046,1.1499804,2.0,365,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00530000,2026-02-13 15:05:02+00:00,530.0,117.05,106.5,107.55,12.200005,11.635674,1.0,1022,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00535000,2026-02-05 18:06:59+00:00,535.0,133.6,111.2,112.95,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00540000,2026-02-12 14:40:47+00:00,540.0,105.82,116.35,117.35,0.0,0.0,2.0,864,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00545000,2026-02-13 17:52:43+00:00,545.0,124.39,121.5,122.5,0.12999725,0.104617134,275.0,26,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00550000,2026-02-12 20:50:43+00:00,550.0,138.38,125.7,127.6,3.0800018,2.2764242,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00555000,2026-02-05 20:48:46+00:00,555.0,158.7,131.05,132.9,0.0,0.0,180.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00560000,2026-02-12 20:50:43+00:00,560.0,145.4,135.55,137.8,0.0,0.0,310.0,3,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00565000,2026-02-05 20:48:46+00:00,565.0,168.7,140.85,142.7,0.0,0.0,140.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00570000,2026-02-12 20:50:43+00:00,570.0,155.4,145.75,147.6,0.0,0.0,30.0,2,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00575000,2026-02-10 20:55:00+00:00,575.0,149.55,150.6,152.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00580000,2026-02-03 15:45:05+00:00,580.0,153.85,155.55,158.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00590000,2026-02-12 20:54:19+00:00,590.0,173.15,165.75,167.65,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00595000,2026-02-12 20:54:19+00:00,595.0,178.17,170.75,172.65,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00600000,2026-02-13 14:31:39+00:00,600.0,186.45,176.1,177.75,2.8499908,1.5522826,5.0,59,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00605000,2026-01-29 20:22:11+00:00,605.0,189.6,180.9,182.7,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00610000,2026-01-29 20:24:04+00:00,610.0,194.65,185.55,187.95,0.0,0.0,1100.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00620000,2026-01-29 20:24:04+00:00,620.0,204.7,195.75,197.65,0.0,0.0,727.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00630000,2026-02-05 20:57:27+00:00,630.0,233.19,206.05,207.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00640000,2026-01-30 14:35:04+00:00,640.0,215.16,215.95,217.75,0.0,0.0,30.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00650000,2026-01-29 20:24:04+00:00,650.0,234.6,225.85,227.55,0.0,0.0,7940.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00660000,2026-01-30 15:15:55+00:00,660.0,229.43,235.55,237.8,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00665000,2026-01-29 20:54:27+00:00,665.0,247.77,240.8,242.7,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00670000,2026-01-29 20:54:27+00:00,670.0,252.83,246.05,247.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00680000,2026-01-06 17:51:37+00:00,680.0,249.53,256.35,257.9,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00690000,2025-12-19 18:41:18+00:00,690.0,212.5,254.35,257.4,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00700000,2026-01-15 17:02:31+00:00,700.0,257.97,275.95,277.6,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00710000,2026-01-05 15:38:16+00:00,710.0,254.83,286.55,288.05,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00720000,2025-12-29 19:19:35+00:00,720.0,258.2,284.4,286.85,0.0,0.0,27.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00730000,2026-02-03 16:36:03+00:00,730.0,305.2,305.75,307.65,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00740000,2026-02-03 16:36:03+00:00,740.0,315.2,315.75,317.65,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00750000,2025-12-22 17:39:07+00:00,750.0,257.95,314.25,316.45,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00760000,2025-11-11 15:43:35+00:00,760.0,326.65,321.55,324.1,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00770000,2025-12-16 20:14:07+00:00,770.0,285.85,333.9,336.9,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00780000,2025-11-07 20:09:16+00:00,780.0,346.55,342.1,344.5,0.0,0.0,27.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00790000,2026-01-20 20:16:46+00:00,790.0,370.08,365.75,367.65,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00800000,2025-12-15 19:29:57+00:00,800.0,323.75,364.05,366.75,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00810000,2025-11-06 17:12:44+00:00,810.0,369.1,372.1,374.5,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00820000,2025-11-06 16:56:21+00:00,820.0,383.9,382.1,384.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00830000,2025-11-07 15:31:23+00:00,830.0,397.4,392.35,394.95,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00840000,2025-11-12 20:55:00+00:00,840.0,409.57,401.75,404.25,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00850000,2025-11-06 19:32:03+00:00,850.0,401.2,412.5,414.85,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00860000,2025-11-06 20:06:12+00:00,860.0,412.0,422.45,424.95,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00880000,2025-12-17 15:53:38+00:00,880.0,399.8,444.65,447.3,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00900000,2025-11-07 20:30:40+00:00,900.0,468.35,462.45,464.85,0.0,0.0,330.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00910000,2025-11-07 20:30:40+00:00,910.0,478.45,471.55,474.1,0.0,0.0,450.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00920000,2025-11-07 20:30:40+00:00,920.0,488.35,482.05,484.25,0.0,0.0,505.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260320P00930000,2025-12-22 15:30:33+00:00,930.0,442.0,493.9,496.9,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20
TSLA260417C00005000,2026-01-30 14:37:19+00:00,5.0,421.65,414.4,421.1,0.0,0.0,3.0,5,6.294924006347656,True,REGULAR,USD,call,2026-04-17
TSLA260417C00030000,2026-01-14 14:51:40+00:00,30.0,410.87,389.85,396.35,0.0,0.0,1.0,2,3.3759781225585934,True,REGULAR,USD,call,2026-04-17
TSLA260417C00035000,2025-12-19 19:59:19+00:00,35.0,447.8,397.9,402.0,0.0,0.0,5.0,5,5.55615539855957,True,REGULAR,USD,call,2026-04-17
TSLA260417C00050000,2025-12-19 20:04:43+00:00,50.0,433.02,383.2,387.05,0.0,0.0,2.0,2,4.546391035766601,True,REGULAR,USD,call,2026-04-17
TSLA260417C00055000,2026-01-02 15:01:33+00:00,55.0,399.63,372.25,375.2,0.0,0.0,1.0,1,3.534669132080078,True,REGULAR,USD,call,2026-04-17
TSLA260417C00075000,2025-12-22 19:17:40+00:00,75.0,420.87,358.6,362.15,0.0,0.0,4.0,2,3.5913096154785156,True,REGULAR,USD,call,2026-04-17
TSLA260417C00100000,2026-02-12 16:56:50+00:00,100.0,319.4,322.3,325.0,0.0,0.0,2.0,4791,1.8950200561523438,True,REGULAR,USD,call,2026-04-17
TSLA260417C00105000,2026-01-12 15:01:33+00:00,105.0,344.6,316.45,321.6,0.0,0.0,1.0,23,1.8891607104492185,True,REGULAR,USD,call,2026-04-17
TSLA260417C00110000,2026-01-15 19:43:32+00:00,110.0,331.84,310.7,316.25,0.0,0.0,3.0,6,1.74609501953125,True,REGULAR,USD,call,2026-04-17
TSLA260417C00125000,2026-01-07 18:55:13+00:00,125.0,312.41,296.05,301.6,0.0,0.0,3.0,4,1.636476427001953,True,REGULAR,USD,call,2026-04-17
TSLA260417C00130000,2026-02-13 17:04:24+00:00,130.0,290.73,290.65,296.3,-58.03,-16.638948,1.0,7,1.5393089440917969,True,REGULAR,USD,call,2026-04-17
TSLA260417C00135000,2026-02-06 19:44:19+00:00,135.0,280.57,285.65,291.2,0.0,0.0,1.0,32,1.4858424145507811,True,REGULAR,USD,call,2026-04-17
TSLA260417C00140000,2026-02-02 17:28:08+00:00,140.0,284.05,281.1,286.65,0.0,0.0,1.0,10,1.4992700817871092,True,REGULAR,USD,call,2026-04-17
TSLA260417C00145000,2025-12-17 14:50:52+00:00,145.0,348.3,290.1,292.25,0.0,0.0,5.0,6,2.28674744720459,True,REGULAR,USD,call,2026-04-17
TSLA260417C00150000,2026-02-02 14:30:02+00:00,150.0,272.68,271.4,276.6,0.0,0.0,1.0,6,1.4262723999023437,True,REGULAR,USD,call,2026-04-17
TSLA260417C00155000,2026-01-12 15:53:34+00:00,155.0,295.9,266.95,272.75,0.0,0.0,1.0,9,1.4692409350585938,True,REGULAR,USD,call,2026-04-17
TSLA260417C00160000,2026-02-11 20:48:21+00:00,160.0,268.93,261.45,266.5,0.0,0.0,178.0,214,1.3418001660156247,True,REGULAR,USD,call,2026-04-17
TSLA260417C00165000,2026-01-30 16:20:35+00:00,165.0,274.22,256.35,262.1,0.0,0.0,1.0,13,1.3281283593749997,True,REGULAR,USD,call,2026-04-17
TSLA260417C00170000,2026-01-29 15:28:03+00:00,170.0,253.47,251.45,257.0,0.0,0.0,2.0,11,1.2897984729003906,True,REGULAR,USD,call,2026-04-17
TSLA260417C00175000,2026-01-27 16:08:34+00:00,175.0,262.14,246.6,251.5,0.0,0.0,5.0,13,1.236087803955078,True,REGULAR,USD,call,2026-04-17
TSLA260417C00180000,2026-02-04 20:09:55+00:00,180.0,229.7,241.65,246.5,0.0,0.0,5.0,69,1.2028848449707032,True,REGULAR,USD,call,2026-04-17
TSLA260417C00185000,2026-02-05 20:19:28+00:00,185.0,212.23,236.75,241.5,0.0,0.0,1.0,9,1.1726115588378905,True,REGULAR,USD,call,2026-04-17
TSLA260417C00190000,2026-02-09 18:16:07+00:00,190.0,231.06,231.7,236.5,0.0,0.0,2.0,44,1.1366009967041018,True,REGULAR,USD,call,2026-04-17
TSLA260417C00195000,2026-02-11 14:30:07+00:00,195.0,235.65,227.05,231.5,0.0,0.0,3.0,70,1.118534680786133,True,REGULAR,USD,call,2026-04-17
TSLA260417C00200000,2026-01-29 15:25:21+00:00,200.0,225.79,222.0,226.0,0.0,0.0,4.0,69,1.0631150360107424,True,REGULAR,USD,call,2026-04-17
TSLA260417C00205000,2026-01-28 20:41:33+00:00,205.0,231.35,217.0,221.25,0.0,0.0,2.0,33,1.042363186645508,True,REGULAR,USD,call,2026-04-17
TSLA260417C00210000,2026-01-14 15:31:53+00:00,210.0,232.77,212.2,216.65,0.0,0.0,7.0,38,1.0349169348144533,True,REGULAR,USD,call,2026-04-17
TSLA260417C00215000,2025-12-29 18:36:30+00:00,215.0,253.45,220.75,222.85,0.0,0.0,46.0,67,1.5719015545654298,True,REGULAR,USD,call,2026-04-17
TSLA260417C00220000,2026-02-04 16:43:25+00:00,220.0,188.51,202.55,207.0,0.0,0.0,5.0,28,0.999023447265625,True,REGULAR,USD,call,2026-04-17
TSLA260417C00225000,2026-02-10 20:45:12+00:00,225.0,201.92,197.8,202.0,0.0,0.0,1.0,29,0.9774172180175782,True,REGULAR,USD,call,2026-04-17
TSLA260417C00230000,2026-02-12 19:26:15+00:00,230.0,188.02,192.75,197.0,0.0,0.0,1.0,76,0.9465337377929688,True,REGULAR,USD,call,2026-04-17
TSLA260417C00235000,2026-02-12 15:54:44+00:00,235.0,193.5,189.1,192.05,0.0,0.0,1.0,14,0.9589847851562499,True,REGULAR,USD,call,2026-04-17
TSLA260417C00240000,2026-01-22 15:03:07+00:00,240.0,196.94,184.4,187.05,0.0,0.0,30.0,57,0.9380499359130858,True,REGULAR,USD,call,2026-04-17
TSLA260417C00245000,2026-01-16 16:09:50+00:00,245.0,196.28,179.5,182.05,0.0,0.0,1.0,32,0.9119881848144531,True,REGULAR,USD,call,2026-04-17
TSLA260417C00250000,2026-02-12 16:55:57+00:00,250.0,171.85,174.45,177.05,0.0,0.0,2.0,603,0.8825084991455077,True,REGULAR,USD,call,2026-04-17
TSLA260417C00255000,2026-02-04 18:41:06+00:00,255.0,154.29,169.5,172.1,0.0,0.0,4.0,21,0.857301231689453,True,REGULAR,USD,call,2026-04-17
TSLA260417C00260000,2026-02-04 19:58:06+00:00,260.0,152.61,164.7,167.1,0.0,0.0,25.0,180,0.8348405187988279,True,REGULAR,USD,call,2026-04-17
TSLA260417C00265000,2026-01-29 19:54:12+00:00,265.0,157.94,159.7,162.7,0.0,0.0,2.0,32,0.8217791259765624,True,REGULAR,USD,call,2026-04-17
TSLA260417C00270000,2026-02-05 15:16:52+00:00,270.0,125.13,154.7,157.7,0.0,0.0,5.0,85,0.7949239257812499,True,REGULAR,USD,call,2026-04-17
TSLA260417C00275000,2026-02-09 15:15:32+00:00,275.0,143.0,149.7,152.6,0.0,0.0,10.0,109,0.7664207928466797,True,REGULAR,USD,call,2026-04-17
TSLA260417C00280000,2026-02-12 17:29:06+00:00,280.0,142.87,145.3,148.05,0.0,0.0,9.0,257,0.7620873400878907,True,REGULAR,USD,call,2026-04-17
TSLA260417C00285000,2026-02-10 20:55:00+00:00,285.0,144.85,140.35,142.6,0.0,0.0,11.0,66,0.7281521325683593,True,REGULAR,USD,call,2026-04-17
TSLA260417C00290000,2026-02-06 15:23:12+00:00,290.0,124.22,135.95,137.65,0.0,0.0,1.0,382,0.7150907397460937,True,REGULAR,USD,call,2026-04-17
TSLA260417C00295000,2026-02-06 15:50:26+00:00,295.0,122.92,131.65,133.55,2.0800018,1.7212859,3.0,44,0.7181424670410157,True,REGULAR,USD,call,2026-04-17
TSLA260417C00300000,2026-02-13 17:28:03+00:00,300.0,125.5,127.05,128.75,3.5,2.8688524,2.0,551,0.7023345196533204,True,REGULAR,USD,call,2026-04-17
TSLA260417C00305000,2026-02-12 18:13:34+00:00,305.0,115.3,122.2,123.7,-1.3999939,-1.1996521,1.0,91,0.6781648394775392,True,REGULAR,USD,call,2026-04-17
TSLA260417C00310000,2026-02-12 19:12:32+00:00,310.0,111.07,117.45,119.1,0.0,0.0,1.0,185,0.6627230993652344,True,REGULAR,USD,call,2026-04-17
TSLA260417C00315000,2026-02-13 17:09:07+00:00,315.0,110.95,112.65,114.1,3.7999954,3.5464258,20.0,218,0.6402013519287109,True,REGULAR,USD,call,2026-04-17
TSLA260417C00320000,2026-02-12 17:09:31+00:00,320.0,105.21,108.25,109.7,0.0,0.0,1.0,371,0.6320227227783204,True,REGULAR,USD,call,2026-04-17
TSLA260417C00325000,2026-02-13 18:44:00+00:00,325.0,104.5,103.8,105.25,-3.9000015,-3.5977874,1.0,120,0.6214332290649415,True,REGULAR,USD,call,2026-04-17
TSLA260417C00330000,2026-02-13 18:40:11+00:00,330.0,99.5,99.15,100.8,3.300003,3.4303567,13.0,379,0.6073647662353516,True,REGULAR,USD,call,2026-04-17
TSLA260417C00335000,2026-02-09 19:13:52+00:00,335.0,93.15,94.75,96.25,0.0,0.0,2.0,105,0.5945475115966796,True,REGULAR,USD,call,2026-04-17
TSLA260417C00340000,2026-02-13 17:38:35+00:00,340.0,88.8,90.4,91.8,2.7700043,3.2198122,1.0,215,0.5827678442382812,True,REGULAR,USD,call,2026-04-17
TSLA260417C00345000,2026-02-13 14:43:17+00:00,345.0,77.52,86.05,87.1,-8.940002,-10.340045,1.0,98,0.5673261041259765,True,REGULAR,USD,call,2026-04-17
TSLA260417C00350000,2026-02-13 18:23:12+00:00,350.0,80.44,81.85,82.9,2.2700043,2.9039328,4.0,700,0.5583540258789064,True,REGULAR,USD,call,2026-04-17
TSLA260417C00355000,2026-02-12 18:58:29+00:00,355.0,73.35,77.2,78.65,0.0,0.0,5.0,152,0.5430953894042969,True,REGULAR,USD,call,2026-04-17
TSLA260417C00360000,2026-02-13 16:01:17+00:00,360.0,68.0,73.3,74.45,-0.80000305,-1.1627951,3.0,510,0.5351303811645508,True,REGULAR,USD,call,2026-04-17
TSLA260417C00365000,2026-02-12 18:20:47+00:00,365.0,65.0,69.15,70.55,0.0,0.0,4.0,127,0.526371923828125,True,REGULAR,USD,call,2026-04-17
TSLA260417C00370000,2026-02-12 20:18:48+00:00,370.0,61.52,65.2,66.35,0.0,0.0,25.0,286,0.5155077746582031,True,REGULAR,USD,call,2026-04-17
TSLA260417C00375000,2026-02-13 18:43:57+00:00,375.0,62.2,61.55,62.9,2.6000023,4.36242,2.0,180,0.5127917373657226,True,REGULAR,USD,call,2026-04-17
TSLA260417C00380000,2026-02-13 18:37:20+00:00,380.0,57.95,57.65,58.8,2.6599998,4.8109965,8.0,712,0.5007374145507812,True,REGULAR,USD,call,2026-04-17
TSLA260417C00385000,2026-02-13 16:28:00+00:00,385.0,51.75,53.95,55.05,1.5499992,3.087648,7.0,263,0.5011341390991212,True,REGULAR,USD,call,2026-04-17
TSLA260417C00390000,2026-02-13 15:49:36+00:00,390.0,44.77,50.75,52.0,-2.4799995,-5.2486763,16.0,387,0.5016529327392578,True,REGULAR,USD,call,2026-04-17
TSLA260417C00395000,2026-02-13 17:12:35+00:00,395.0,46.5,48.05,48.25,2.2700005,5.132264,24.0,379,0.4894765408325197,True,REGULAR,USD,call,2026-04-17
TSLA260417C00400000,2026-02-13 18:44:21+00:00,400.0,45.0,44.9,45.1,3.25,7.784431,133.0,2967,0.48517360534667964,True,REGULAR,USD,call,2026-04-17
TSLA260417C00405000,2026-02-13 17:46:57+00:00,405.0,40.02,41.8,42.0,0.52000046,1.3164569,33.0,731,0.47998566894531247,True,REGULAR,USD,call,2026-04-17
TSLA260417C00410000,2026-02-13 18:35:49+00:00,410.0,38.0,38.8,39.0,1.2000008,3.2608716,118.0,2282,0.4746451461791992,True,REGULAR,USD,call,2026-04-17
TSLA260417C00415000,2026-02-13 18:44:07+00:00,415.0,36.07,36.1,36.25,2.119999,6.244474,390.0,1415,0.4713187634277344,True,REGULAR,USD,call,2026-04-17
TSLA260417C00420000,2026-02-13 18:43:57+00:00,420.0,33.4,33.3,33.45,1.8600006,5.897275,187.0,2483,0.4656120333862305,True,REGULAR,USD,call,2026-04-17
TSLA260417C00425000,2026-02-13 18:41:55+00:00,425.0,30.48,30.75,30.9,1.7299995,6.01739,128.0,1573,0.46179737426757816,False,REGULAR,USD,call,2026-04-17
TSLA260417C00430000,2026-02-13 18:40:40+00:00,430.0,28.22,28.45,28.6,1.2699986,4.7124248,436.0,2463,0.45987478607177734,False,REGULAR,USD,call,2026-04-17
TSLA260417C00435000,2026-02-13 18:39:28+00:00,435.0,26.0,26.2,26.35,1.2999992,5.2631545,61.0,2222,0.4569756451416016,False,REGULAR,USD,call,2026-04-17
TSLA260417C00440000,2026-02-13 18:39:46+00:00,440.0,24.0,24.2,24.35,0.8500004,3.6717079,269.0,3693,0.45596857513427735,False,REGULAR,USD,call,2026-04-17
TSLA260417C00445000,2026-02-13 18:42:58+00:00,445.0,21.82,22.15,22.3,0.61999893,2.924523,1082.0,1662,0.4525811578369141,False,REGULAR,USD,call,2026-04-17
TSLA260417C00450000,2026-02-13 18:39:49+00:00,450.0,20.24,20.4,20.55,0.6399994,3.265303,389.0,4578,0.4519250364685059,False,REGULAR,USD,call,2026-04-17
TSLA260417C00455000,2026-02-13 17:47:49+00:00,455.0,17.6,18.65,18.75,-0.19999886,-1.1235892,537.0,1251,0.4489190850830078,False,REGULAR,USD,call,2026-04-17
TSLA260417C00460000,2026-02-13 18:43:46+00:00,460.0,17.0,17.1,17.2,0.37999916,2.2863967,645.0,3712,0.4480035668945312,False,REGULAR,USD,call,2026-04-17
TSLA260417C00465000,2026-02-13 18:41:55+00:00,465.0,15.33,15.5,15.65,0.22999954,1.5231757,520.0,1934,0.44553166778564457,False,REGULAR,USD,call,2026-04-17
TSLA260417C00470000,2026-02-13 18:41:28+00:00,470.0,13.95,14.25,14.35,0.55999947,4.1822214,244.0,1965,0.44540959869384766,False,REGULAR,USD,call,2026-04-17
TSLA260417C00475000,2026-02-13 18:44:44+00:00,475.0,13.05,12.95,13.1,0.6500006,5.2419405,184.0,4118,0.4446161495971679,False,REGULAR,USD,call,2026-04-17
TSLA260417C00480000,2026-02-13 18:39:59+00:00,480.0,11.77,11.8,11.95,0.47000027,4.159294,180.0,2904,0.4440363214111328,False,REGULAR,USD,call,2026-04-17
TSLA260417C00485000,2026-02-13 18:12:29+00:00,485.0,10.0,10.75,10.9,-0.39999962,-3.8461504,68.0,1370,0.4437006314086914,False,REGULAR,USD,call,2026-04-17
TSLA260417C00490000,2026-02-13 18:31:20+00:00,490.0,9.23,9.75,9.9,-0.22000027,-2.3280451,202.0,1102,0.4428461477661133,False,REGULAR,USD,call,2026-04-17
TSLA260417C00495000,2026-02-13 18:24:42+00:00,495.0,8.45,8.85,9.0,-0.42000008,-4.735063,138.0,807,0.4424494232177735,False,REGULAR,USD,call,2026-04-17
TSLA260417C00500000,2026-02-13 18:44:21+00:00,500.0,8.1,8.05,8.1,-0.049999237,-0.6134876,579.0,13727,0.44061838684082033,False,REGULAR,USD,call,2026-04-17
TSLA260417C00505000,2026-02-13 18:21:23+00:00,505.0,6.89,7.25,7.35,-0.11000013,-1.5714304,12.0,1092,0.44043528320312497,False,REGULAR,USD,call,2026-04-17
TSLA260417C00510000,2026-02-13 18:43:57+00:00,510.0,6.65,6.65,6.75,0.0,0.0,59.0,1781,0.44220528503417966,False,REGULAR,USD,call,2026-04-17
TSLA260417C00515000,2026-02-13 18:27:11+00:00,515.0,5.65,5.95,6.05,-0.2999997,-5.042012,57.0,1072,0.4404963177490234,False,REGULAR,USD,call,2026-04-17
TSLA260417C00520000,2026-02-13 18:44:00+00:00,520.0,5.5,5.45,5.55,-0.21999979,-3.8461504,95.0,2075,0.4422663195800781,False,REGULAR,USD,call,2026-04-17
TSLA260417C00525000,2026-02-13 16:05:43+00:00,525.0,4.61,5.0,5.1,-0.69000006,-13.018868,15.0,613,0.44421942504882805,False,REGULAR,USD,call,2026-04-17
TSLA260417C00530000,2026-02-13 18:28:09+00:00,530.0,4.26,4.55,4.6,-0.37999964,-8.189647,38.0,1058,0.44385321777343745,False,REGULAR,USD,call,2026-04-17
TSLA260417C00535000,2026-02-13 15:25:22+00:00,535.0,3.95,4.1,4.2,-0.49999976,-11.23595,1.0,897,0.44507390869140623,False,REGULAR,USD,call,2026-04-17
TSLA260417C00540000,2026-02-13 17:40:00+00:00,540.0,3.66,3.65,3.75,-0.28999996,-7.341771,37.0,817,0.4437311486816406,False,REGULAR,USD,call,2026-04-17
TSLA260417C00545000,2026-02-13 17:06:48+00:00,545.0,3.39,3.35,3.4,-0.2099998,-5.8333282,6.0,370,0.4442804595947265,False,REGULAR,USD,call,2026-04-17
TSLA260417C00550000,2026-02-13 18:37:17+00:00,550.0,3.0,3.0,3.1,-0.26999998,-8.25688,1193.0,6947,0.44550115051269534,False,REGULAR,USD,call,2026-04-17
TSLA260417C00555000,2026-02-13 18:34:01+00:00,555.0,2.62,2.78,2.82,-0.33000016,-11.186445,9.0,486,0.44647770324707037,False,REGULAR,USD,call,2026-04-17
TSLA260417C00560000,2026-02-13 18:35:19+00:00,560.0,2.45,2.52,2.56,-0.22000003,-8.239701,42.0,801,0.44727115234375,False,REGULAR,USD,call,2026-04-17
TSLA260417C00565000,2026-02-13 18:35:06+00:00,565.0,2.22,2.29,2.33,-0.26,-10.4838705,10.0,357,0.44836977416992185,False,REGULAR,USD,call,2026-04-17
TSLA260417C00570000,2026-02-13 16:56:16+00:00,570.0,2.1,2.08,2.12,-0.20000005,-8.695654,9.0,399,0.44940736145019533,False,REGULAR,USD,call,2026-04-17
TSLA260417C00575000,2026-02-13 16:17:47+00:00,575.0,1.97,1.89,1.93,-0.14999986,-7.075465,59.0,592,0.45050598327636715,False,REGULAR,USD,call,2026-04-17
TSLA260417C00580000,2026-02-13 17:06:34+00:00,580.0,1.79,1.7,1.75,-0.1500001,-7.7319636,95.0,699,0.4512994323730469,False,REGULAR,USD,call,2026-04-17
TSLA260417C00585000,2026-02-13 17:46:27+00:00,585.0,1.51,1.57,1.61,-0.28999996,-16.111109,1584.0,214,0.45325253784179687,False,REGULAR,USD,call,2026-04-17
